"trial","trial_in_block","block","gate","target_image","chosen_image","chosen_img_index","correct","rt","date","id","gender","age","asl_fluency","age_learned_asl","gate_name","gate_num","gate_signer"
"188","36","5","r_love_book_3_25_2","book","car","1",FALSE,"8276","2015-05-08-11-28",20,"Female","47","2","13","r_love_book_3","2","r"
"189","37","5","p_kitty_where_2_04_2","cat","cat","1",TRUE,"14226","2015-05-08-11-28",20,"Female","47","2","13","p_kitty_where_2","2","p"
"190","38","5","r_doll_where_3_28_3","doll","doll","1",TRUE,"10227","2015-05-08-11-28",20,"Female","47","2","13","r_doll_where_3","3","r"
"191","1","6","r_book_which_2_01_5","book","book","0",TRUE,"6520","2015-05-08-11-28",20,"Female","47","2","13","r_book_which_1","5","r"
"192","2","6","p_ball_where_1_26_6","ball","ball","1",TRUE,"5703","2015-05-08-11-28",20,"Female","47","2","13","p_ball_where_1","6","p"
"193","3","6","r_love_cat_3_26_6","cat","cat","1",TRUE,"7471","2015-05-08-11-28",20,"Female","47","2","13","r_love_cat_3","6","r"
"194","4","6","p_book_where_2_05_6","book","book","1",TRUE,"6228","2015-05-08-11-28",20,"Female","47","2","13","p_book_where_2","6","p"
"195","5","6","r_cat_where_3_28_1","cat","cat","1",TRUE,"9076","2015-05-08-11-28",20,"Female","47","2","13","r_cat_where_3","1","r"
"196","6","6","r_love_shoes_3_16_4","shoe","ball","1",FALSE,"10404","2015-05-08-11-28",20,"Female","47","2","13","r_love_shoes_3","4","r"
"197","7","6","p_car_where_1_22_3","car","car","1",TRUE,"6798","2015-05-08-11-28",20,"Female","47","2","13","p_car_where_1","3","p"
"198","8","6","p_shoe_where_1_18_1","shoe","shoe","1",TRUE,"5747","2015-05-08-11-28",20,"Female","47","2","13","p_shoe_where_1","1","p"
"199","9","6","p_bear_look_1_28_2","bear","bear","0",TRUE,"7158","2015-05-08-11-28",20,"Female","47","2","13","p_bear_look_1","2","p"
"200","10","6","p_bird_where_1_26_2","bird","bird","1",TRUE,"8734","2015-05-08-11-28",20,"Female","47","2","13","p_bird_where_1","2","p"
"201","11","6","p_doll_find_2_00_3","doll","bear","1",FALSE,"6369","2015-05-08-11-28",20,"Female","47","2","13","p_doll_find_1","3","p"
"202","12","6","r_cat_which_1_25_4","cat","cat","0",TRUE,"4830","2015-05-08-11-28",20,"Female","47","2","13","r_cat_which_1","4","r"
"203","13","6","p_book_look_2_05_5","book","book","0",TRUE,"6578","2015-05-08-11-28",20,"Female","47","2","13","p_book_look_2","5","p"
"204","14","6","p_kitty_hey_3_02_3","cat","cat","0",TRUE,"8267","2015-05-08-11-28",20,"Female","47","2","13","p_kitty_hey_3","3","p"
"205","15","6","r_book_where_4_05_3","book","book","1",TRUE,"9167","2015-05-08-11-28",20,"Female","47","2","13","r_book_where_4","3","r"
"206","16","6","r_love_book_3_27_4","book","car","0",FALSE,"9253","2015-05-08-11-28",20,"Female","47","2","13","r_love_book_3","4","r"
"207","17","6","p_bird_look_1_29_6","bird","bird","1",TRUE,"5641","2015-05-08-11-28",20,"Female","47","2","13","p_bird_look_1","6","p"
"208","18","6","p_kitty_where_2_08_6","cat","cat","0",TRUE,"6214","2015-05-08-11-28",20,"Female","47","2","13","p_kitty_where_2","6","p"
"209","19","6","r_bear_which_1_26_4","bear","bear","1",TRUE,"6344","2015-05-08-11-28",20,"Female","47","2","13","r_bear_which_1","4","r"
"210","20","6","r_ball_where_4_07_2","ball","ball","1",TRUE,"8621","2015-05-08-11-28",20,"Female","47","2","13","r_ball_where_4","2","r"
"211","21","6","r_love_car_3_21_4","car","car","0",TRUE,"7961","2015-05-08-11-28",20,"Female","47","2","13","r_love_car_3","4","r"
"212","22","6","r_love_bear_3_18_2","bear","bear","1",TRUE,"10466","2015-05-08-11-28",20,"Female","47","2","13","r_love_bear_3","2","r"
"213","23","6","r_car_where_3_23_3","car","car","1",TRUE,"8927","2015-05-08-11-28",20,"Female","47","2","13","r_car_where_3","3","r"
"214","24","6","p_ball_find_2_03_3","ball","ball","0",TRUE,"6219","2015-05-08-11-28",20,"Female","47","2","13","p_ball_find_2","3","p"
"215","25","6","r_love_doll_3_20_1","doll","doll","0",TRUE,"9044","2015-05-08-11-28",20,"Female","47","2","13","r_love_doll_3","1","r"
"216","26","6","r_bear_where_4_05_3","bear","bear","1",TRUE,"9086","2015-05-08-11-28",20,"Female","47","2","13","r_bear_where_4","3","r"
"217","27","6","r_love_ball_3_21_5","ball","ball","0",TRUE,"13053","2015-05-08-11-28",20,"Female","47","2","13","r_love_ball_3","5","r"
"218","28","6","r_ball_which_2_00_1","ball","shoe","1",FALSE,"8859","2015-05-08-11-28",20,"Female","47","2","13","r_ball_which_2","1","r"
"219","29","6","p_bear_where_1_26_2","bear","bear","1",TRUE,"6744","2015-05-08-11-28",20,"Female","47","2","13","p_bear_where_1","2","p"
"220","30","6","r_car_which_1_29_4","car","car","0",TRUE,"5478","2015-05-08-11-28",20,"Female","47","2","13","r_car_which_1","4","r"
"221","31","6","r_doll_where_3_29_4","doll","doll","0",TRUE,"9022","2015-05-08-11-28",20,"Female","47","2","13","r_doll_where_3","4","r"
"222","32","6","p_doll_where_1_25_2","doll","doll","1",TRUE,"7117","2015-05-08-11-28",20,"Female","47","2","13","p_doll_where_1","2","p"
"223","33","6","r_doll_which_1_24_5","doll","doll","1",TRUE,"8368","2015-05-08-11-28",20,"Female","47","2","13","r_doll_which_1","5","r"
"224","34","6","p_shoe_hey_2_26_2","shoe","shoe","0",TRUE,"8756","2015-05-08-11-28",20,"Female","47","2","13","p_shoe_hey_2","2","p"
"225","35","6","r_shoes_where_4_00_5","shoe","shoe","1",TRUE,"9063","2015-05-08-11-28",20,"Female","47","2","13","r_shoes_where_3","5","r"
"226","36","6","r_love_bird_3_20_2","bird","cat","1",FALSE,"11044","2015-05-08-11-28",20,"Female","47","2","13","r_love_bird_3","2","r"
"227","37","6","r_shoes_which_1_24_3","shoe","shoe","0",TRUE,"6859","2015-05-08-11-28",20,"Female","47","2","13","r_shoes_which_1","3","r"
"228","38","6","r_bird_where_4_06_1","bird","bird","0",TRUE,"9599","2015-05-08-11-28",20,"Female","47","2","13","r_bird_where_4","1","r"
"1","1","1","r_love_shoes_3_16_4","shoe","ball","0",FALSE,"84846","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_shoes_3","4","r"
"2","2","1","p_book_where_2_01_2","book","car","0",FALSE,"54043","2015-05-08-12-38",21,"Female","37","2","18 months","p_book_where_2","2","p"
"3","3","1","p_ball_find_2_06_6","ball","ball","1",TRUE,"5091","2015-05-08-12-38",21,"Female","37","2","18 months","p_ball_find_2","6","p"
"4","4","1","r_bird_where_4_07_2","bird","bird","0",TRUE,"8513","2015-05-08-12-38",21,"Female","37","2","18 months","r_bird_where_4","2","r"
"5","5","1","p_book_look_2_03_3","book","book","1",TRUE,"6114","2015-05-08-12-38",21,"Female","37","2","18 months","p_book_look_2","3","p"
"6","6","1","r_doll_which_1_22_3","doll","doll","0",TRUE,"6481","2015-05-08-12-38",21,"Female","37","2","18 months","r_doll_which_1","3","r"
"7","7","1","p_shoe_where_1_18_1","shoe","ball","1",FALSE,"4487","2015-05-08-12-38",21,"Female","37","2","18 months","p_shoe_where_1","1","p"
"8","8","1","p_car_where_1_21_2","car","book","1",FALSE,"5165","2015-05-08-12-38",21,"Female","37","2","18 months","p_car_where_1","2","p"
"9","9","1","r_love_car_3_19_2","car","book","0",FALSE,"8096","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_car_3","2","r"
"10","10","1","r_ball_which_2_01_2","ball","shoe","0",FALSE,"4947","2015-05-08-12-38",21,"Female","37","2","18 months","r_ball_which_2","2","r"
"11","11","1","r_bear_which_1_28_6","bear","bear","0",TRUE,"4018","2015-05-08-12-38",21,"Female","37","2","18 months","r_bear_which_1","6","r"
"12","12","1","p_bear_look_2_01_5","bear","bear","0",TRUE,"4208","2015-05-08-12-38",21,"Female","37","2","18 months","p_bear_look_1","5","p"
"13","13","1","r_love_book_3_28_5","book","book","1",TRUE,"6371","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_book_3","5","r"
"14","14","1","r_shoes_where_3_29_4","shoe","shoe","0",TRUE,"6674","2015-05-08-12-38",21,"Female","37","2","18 months","r_shoes_where_3","4","r"
"15","15","1","p_bear_where_2_00_6","bear","bear","0",TRUE,"4242","2015-05-08-12-38",21,"Female","37","2","18 months","p_bear_where_1","6","p"
"16","16","1","r_love_cat_3_23_3","cat","cat","0",TRUE,"6162","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_cat_3","3","r"
"17","17","1","p_kitty_where_2_04_2","cat","cat","0",TRUE,"5586","2015-05-08-12-38",21,"Female","37","2","18 months","p_kitty_where_2","2","p"
"18","18","1","r_love_ball_3_19_3","ball","ball","0",TRUE,"6210","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_ball_3","3","r"
"19","19","1","r_shoes_which_1_22_1","shoe","ball","0",FALSE,"4964","2015-05-08-12-38",21,"Female","37","2","18 months","r_shoes_which_1","1","r"
"20","20","1","r_love_doll_3_25_6","doll","bear","1",FALSE,"5954","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_doll_3","6","r"
"21","21","1","r_book_which_2_01_5","book","book","0",TRUE,"5923","2015-05-08-12-38",21,"Female","37","2","18 months","r_book_which_1","5","r"
"22","22","1","p_shoe_hey_2_29_5","shoe","shoe","0",TRUE,"5345","2015-05-08-12-38",21,"Female","37","2","18 months","p_shoe_hey_2","5","p"
"23","23","1","p_ball_where_1_23_3","ball","ball","0",TRUE,"5890","2015-05-08-12-38",21,"Female","37","2","18 months","p_ball_where_1","3","p"
"24","24","1","r_bear_where_4_05_3","bear","bear","1",TRUE,"9298","2015-05-08-12-38",21,"Female","37","2","18 months","r_bear_where_4","3","r"
"25","25","1","r_cat_where_4_01_4","cat","bird","1",FALSE,"9810","2015-05-08-12-38",21,"Female","37","2","18 months","r_cat_where_3","4","r"
"26","26","1","r_love_bird_3_19_1","bird","bird","0",TRUE,"7825","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_bird_3","1","r"
"27","27","1","r_love_bear_3_18_2","bear","bear","0",TRUE,"8773","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_bear_3","2","r"
"28","28","1","p_bird_where_2_00_6","bird","bird","1",TRUE,"4722","2015-05-08-12-38",21,"Female","37","2","18 months","p_bird_where_1","6","p"
"29","29","1","p_bird_look_1_28_5","bird","bird","0",TRUE,"4467","2015-05-08-12-38",21,"Female","37","2","18 months","p_bird_look_1","5","p"
"30","30","1","p_doll_where_1_27_4","doll","doll","0",TRUE,"4371","2015-05-08-12-38",21,"Female","37","2","18 months","p_doll_where_1","4","p"
"31","31","1","r_car_which_1_29_4","car","car","1",TRUE,"4418","2015-05-08-12-38",21,"Female","37","2","18 months","r_car_which_1","4","r"
"32","32","1","p_kitty_hey_3_05_6","cat","cat","0",TRUE,"5362","2015-05-08-12-38",21,"Female","37","2","18 months","p_kitty_hey_3","6","p"
"33","33","1","r_book_where_4_07_5","book","book","0",TRUE,"7219","2015-05-08-12-38",21,"Female","37","2","18 months","r_book_where_4","5","r"
"34","34","1","r_car_where_3_23_3","car","car","1",TRUE,"7745","2015-05-08-12-38",21,"Female","37","2","18 months","r_car_where_3","3","r"
"35","35","1","p_doll_find_2_01_4","doll","doll","0",TRUE,"4419","2015-05-08-12-38",21,"Female","37","2","18 months","p_doll_find_1","4","p"
"36","36","1","r_doll_where_3_27_2","doll","doll","0",TRUE,"7505","2015-05-08-12-38",21,"Female","37","2","18 months","r_doll_where_3","2","r"
"37","37","1","r_cat_which_1_25_4","cat","cat","1",TRUE,"4434","2015-05-08-12-38",21,"Female","37","2","18 months","r_cat_which_1","4","r"
"38","38","1","r_ball_where_4_06_1","ball","ball","0",TRUE,"7169","2015-05-08-12-38",21,"Female","37","2","18 months","r_ball_where_4","1","r"
"39","1","2","p_car_where_1_20_1","car","book","0",FALSE,"5494","2015-05-08-12-38",21,"Female","37","2","18 months","p_car_where_1","1","p"
"40","2","2","r_book_where_4_04_2","book","book","0",TRUE,"8307","2015-05-08-12-38",21,"Female","37","2","18 months","r_book_where_4","2","r"
"41","3","2","r_love_cat_3_25_5","cat","cat","0",TRUE,"6755","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_cat_3","5","r"
"42","4","2","r_bear_where_4_04_2","bear","bear","0",TRUE,"8802","2015-05-08-12-38",21,"Female","37","2","18 months","r_bear_where_4","2","r"
"43","5","2","p_book_where_2_02_3","book","book","1",TRUE,"5329","2015-05-08-12-38",21,"Female","37","2","18 months","p_book_where_2","3","p"
"44","6","2","p_ball_find_2_05_5","ball","ball","0",TRUE,"6195","2015-05-08-12-38",21,"Female","37","2","18 months","p_ball_find_2","5","p"
"45","7","2","r_bird_where_4_10_5","bird","bird","0",TRUE,"7282","2015-05-08-12-38",21,"Female","37","2","18 months","r_bird_where_4","5","r"
"46","8","2","r_car_where_3_24_4","car","car","1",TRUE,"7234","2015-05-08-12-38",21,"Female","37","2","18 months","r_car_where_3","4","r"
"47","9","2","p_shoe_hey_2_28_4","shoe","ball","1",FALSE,"5491","2015-05-08-12-38",21,"Female","37","2","18 months","p_shoe_hey_2","4","p"
"48","10","2","r_love_book_3_25_2","book","book","0",TRUE,"6419","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_book_3","2","r"
"49","11","2","r_shoes_where_4_00_5","shoe","shoe","0",TRUE,"7409","2015-05-08-12-38",21,"Female","37","2","18 months","r_shoes_where_3","5","r"
"50","12","2","r_cat_which_1_23_2","cat","cat","0",TRUE,"3810","2015-05-08-12-38",21,"Female","37","2","18 months","r_cat_which_1","2","r"
"51","13","2","r_doll_where_3_29_4","doll","doll","1",TRUE,"6611","2015-05-08-12-38",21,"Female","37","2","18 months","r_doll_where_3","4","r"
"52","14","2","r_cat_where_4_03_6","cat","cat","0",TRUE,"9172","2015-05-08-12-38",21,"Female","37","2","18 months","r_cat_where_3","6","r"
"53","15","2","p_book_look_2_01_1","book","book","0",TRUE,"5714","2015-05-08-12-38",21,"Female","37","2","18 months","p_book_look_2","1","p"
"54","16","2","p_shoe_where_1_20_3","shoe","shoe","1",TRUE,"3730","2015-05-08-12-38",21,"Female","37","2","18 months","p_shoe_where_1","3","p"
"55","17","2","p_kitty_where_2_07_5","cat","cat","1",TRUE,"4482","2015-05-08-12-38",21,"Female","37","2","18 months","p_kitty_where_2","5","p"
"56","18","2","r_love_bird_3_21_3","bird","bird","0",TRUE,"7074","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_bird_3","3","r"
"57","19","2","r_bear_which_1_24_2","bear","bear","1",TRUE,"4755","2015-05-08-12-38",21,"Female","37","2","18 months","r_bear_which_1","2","r"
"58","20","2","r_love_doll_3_22_3","doll","doll","1",TRUE,"7139","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_doll_3","3","r"
"59","21","2","p_doll_where_1_29_6","doll","doll","1",TRUE,"4162","2015-05-08-12-38",21,"Female","37","2","18 months","p_doll_where_1","6","p"
"60","22","2","r_love_ball_3_20_4","ball","shoe","1",FALSE,"8081","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_ball_3","4","r"
"61","23","2","p_kitty_hey_3_00_1","cat","bird","1",FALSE,"6579","2015-05-08-12-38",21,"Female","37","2","18 months","p_kitty_hey_3","1","p"
"62","24","2","p_bird_where_1_26_2","bird","bird","1",TRUE,"5379","2015-05-08-12-38",21,"Female","37","2","18 months","p_bird_where_1","2","p"
"63","25","2","r_love_car_3_23_6","car","car","1",TRUE,"6275","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_car_3","6","r"
"64","26","2","r_doll_which_1_23_4","doll","doll","0",TRUE,"4721","2015-05-08-12-38",21,"Female","37","2","18 months","r_doll_which_1","4","r"
"65","27","2","r_love_bear_3_22_6","bear","bear","1",TRUE,"8770","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_bear_3","6","r"
"66","28","2","p_ball_where_1_21_1","ball","ball","1",TRUE,"4848","2015-05-08-12-38",21,"Female","37","2","18 months","p_ball_where_1","1","p"
"67","29","2","r_shoes_which_1_25_4","shoe","shoe","1",TRUE,"3954","2015-05-08-12-38",21,"Female","37","2","18 months","r_shoes_which_1","4","r"
"68","30","2","r_book_which_1_28_2","book","book","0",TRUE,"3953","2015-05-08-12-38",21,"Female","37","2","18 months","r_book_which_1","2","r"
"69","31","2","p_bear_look_1_27_1","bear","bear","1",TRUE,"5363","2015-05-08-12-38",21,"Female","37","2","18 months","p_bear_look_1","1","p"
"70","32","2","p_bear_where_1_26_2","bear","bear","1",TRUE,"5266","2015-05-08-12-38",21,"Female","37","2","18 months","p_bear_where_1","2","p"
"71","33","2","r_car_which_1_28_3","car","car","0",TRUE,"3846","2015-05-08-12-38",21,"Female","37","2","18 months","r_car_which_1","3","r"
"72","34","2","p_bird_look_1_29_6","bird","bird","1",TRUE,"4864","2015-05-08-12-38",21,"Female","37","2","18 months","p_bird_look_1","6","p"
"73","35","2","r_love_shoes_3_14_2","shoe","ball","1",FALSE,"6705","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_shoes_3","2","r"
"74","36","2","r_ball_where_4_09_4","ball","ball","1",TRUE,"7268","2015-05-08-12-38",21,"Female","37","2","18 months","r_ball_where_4","4","r"
"75","37","2","p_doll_find_1_28_1","doll","doll","0",TRUE,"5185","2015-05-08-12-38",21,"Female","37","2","18 months","p_doll_find_1","1","p"
"76","38","2","r_ball_which_2_03_4","ball","ball","1",TRUE,"3970","2015-05-08-12-38",21,"Female","37","2","18 months","r_ball_which_2","4","r"
"77","1","3","p_doll_find_2_00_3","doll","doll","1",TRUE,"4301","2015-05-08-12-38",21,"Female","37","2","18 months","p_doll_find_1","3","p"
"78","2","3","p_book_look_2_04_4","book","book","1",TRUE,"4946","2015-05-08-12-38",21,"Female","37","2","18 months","p_book_look_2","4","p"
"79","3","3","r_love_bear_3_20_4","bear","bear","0",TRUE,"5924","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_bear_3","4","r"
"80","4","3","r_cat_which_1_22_1","cat","cat","0",TRUE,"4851","2015-05-08-12-38",21,"Female","37","2","18 months","r_cat_which_1","1","r"
"81","5","3","p_bear_look_1_28_2","bear","bear","1",TRUE,"4274","2015-05-08-12-38",21,"Female","37","2","18 months","p_bear_look_1","2","p"
"82","6","3","p_kitty_where_2_08_6","cat","cat","1",TRUE,"4164","2015-05-08-12-38",21,"Female","37","2","18 months","p_kitty_where_2","6","p"
"83","7","3","p_ball_find_2_03_3","ball","ball","1",TRUE,"3921","2015-05-08-12-38",21,"Female","37","2","18 months","p_ball_find_2","3","p"
"84","8","3","r_book_where_4_05_3","book","book","1",TRUE,"7922","2015-05-08-12-38",21,"Female","37","2","18 months","r_book_where_4","3","r"
"85","9","3","r_doll_which_1_21_2","doll","doll","1",TRUE,"4276","2015-05-08-12-38",21,"Female","37","2","18 months","r_doll_which_1","2","r"
"86","10","3","r_car_which_1_26_1","car","car","0",TRUE,"5312","2015-05-08-12-38",21,"Female","37","2","18 months","r_car_which_1","1","r"
"87","11","3","r_love_book_3_27_4","book","book","1",TRUE,"6418","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_book_3","4","r"
"88","12","3","r_bear_where_4_07_5","bear","bear","1",TRUE,"7044","2015-05-08-12-38",21,"Female","37","2","18 months","r_bear_where_4","5","r"
"89","13","3","p_bird_look_1_25_2","bird","bird","1",TRUE,"5009","2015-05-08-12-38",21,"Female","37","2","18 months","p_bird_look_1","2","p"
"90","14","3","r_ball_which_2_00_1","ball","ball","0",TRUE,"5446","2015-05-08-12-38",21,"Female","37","2","18 months","r_ball_which_2","1","r"
"91","15","3","r_shoes_which_1_24_3","shoe","shoe","1",TRUE,"4706","2015-05-08-12-38",21,"Female","37","2","18 months","r_shoes_which_1","3","r"
"92","16","3","r_love_cat_3_26_6","cat","cat","1",TRUE,"6946","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_cat_3","6","r"
"93","17","3","r_bird_where_4_11_6","bird","bird","1",TRUE,"7267","2015-05-08-12-38",21,"Female","37","2","18 months","r_bird_where_4","6","r"
"94","18","3","r_love_shoes_3_17_5","shoe","shoe","0",TRUE,"7089","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_shoes_3","5","r"
"95","19","3","r_car_where_3_26_6","car","car","0",TRUE,"7587","2015-05-08-12-38",21,"Female","37","2","18 months","r_car_where_3","6","r"
"96","20","3","r_love_bird_3_24_6","bird","bird","1",TRUE,"6450","2015-05-08-12-38",21,"Female","37","2","18 months","r_love_bird_3","6","r"
"97","21","3","p_doll_where_1_26_3","doll","doll","0",TRUE,"4099","2015-05-08-12-38",21,"Female","37","2","18 months","p_doll_where_1","3","p"
"98","22","3","p_bird_where_1_29_5","bird","bird","0",TRUE,"4001","2015-05-08-12-38",21,"Female","37","2","18 months","p_bird_where_1","5","p"
"99","23","3","r_doll_where_3_28_3","doll","doll","1",TRUE,"7108","2015-05-08-12-38",21,"Female","37","2","18 months","r_doll_where_3","3","r"
"100","24","3","p_shoe_where_1_19_2","shoe","shoe","1",TRUE,"3699","2015-05-08-12-38",21,"Female","37","2","18 months","p_shoe_where_1","2","p"
